,"Actual",,"Model"
"Time","Value","Time","Value"
1524.73,108.32268,1524.73,0.0
1524.74,108.30542,1524.74,0.0
1524.75,108.30896,1524.75,0.0
1524.76,108.30823,1524.76,0.0
1524.77,108.30838,1524.77,0.0
1524.7799,93.18696,1524.7799,0.0
1524.7899,64.92124,1524.7899,0.0
1524.7999,46.068333,1524.7999,0.0
1524.8099,25.84756,1524.8099,0.0
1524.82,8.707208,1524.82,0.0
1524.83,-5.705342,1524.83,0.0
1524.84,-18.441126,1524.84,0.0
1524.85,-29.381107,1524.85,0.0
1524.86,-38.9062,1524.86,0.0
1524.87,-45.868774,1524.87,0.0
1524.88,-52.99966,1524.88,0.0
1524.89,-59.382996,1524.89,0.0
1524.9,-65.20636,1524.9,0.0
1524.9099,-70.0748,1524.9099,0.0
1524.9199,-74.78229,1524.9199,0.0
1524.9299,-78.453125,1524.9299,0.0
1524.94,-80.91012,1524.94,0.0
1524.95,-83.25919,1524.95,0.0
1524.96,-85.63038,1524.96,0.0
1524.97,-87.99703,1524.97,0.0
1524.98,-90.72116,1524.98,0.0
1524.99,-91.94591,1524.99,0.0
1525.0,-93.12121,1525.0,0.0
1525.01,-94.663185,1525.01,0.0
1525.02,-96.4866,1525.02,0.0
1525.0299,-98.6089,1525.0299,0.0
1525.0399,-99.60038,1525.0399,0.0
1525.0499,-101.18,1525.0499,0.0
1525.0599,-101.92609,1525.0599,0.0
1525.07,-103.55597,1525.07,0.0
1525.08,-103.93522,1525.08,0.0
1525.09,-104.92716,1525.09,0.0
1525.1,-105.08053,1525.1,0.0
1525.11,-105.7622,1525.11,0.0
1525.12,-106.692215,1525.12,0.0
1525.13,-107.2148,1525.13,0.0
1525.14,-107.10776,1525.14,0.0
1525.15,-107.48622,1525.15,0.0
1525.1599,-108.121796,1525.1599,0.0
1525.1699,-107.99162,1525.1699,0.0
1525.1799,-108.37482,1525.1799,0.0
1525.19,-108.296326,1525.19,0.0
1525.2,-109.02548,1525.2,0.0
1525.21,-109.232666,1525.21,0.0
1525.22,-109.19023,1525.22,0.0
1525.23,-109.91202,1525.23,0.0
1525.24,-110.47725,1525.24,0.0
1525.25,-110.36148,1525.25,0.0
1525.26,-110.74173,1525.26,0.0
1525.27,-110.66385,1525.27,0.0
1525.2799,-110.67981,1525.2799,0.0
1525.2899,-110.67653,1525.2899,0.0
1525.2999,-110.6772,1525.2999,0.0
1525.3099,-110.67706,1525.3099,0.0
1525.32,-110.67709,1525.32,0.0
1525.33,-110.67709,1525.33,0.0
1525.34,-111.39018,1525.34,0.0
1525.35,-111.244125,1525.35,0.0
1525.36,-110.56096,1525.36,0.0
1525.37,-110.70088,1525.37,0.0
1525.38,-110.67221,1525.38,0.0
1525.39,-110.678085,1525.39,0.0
1525.4,-111.38997,1525.4,0.0
1525.4099,-111.24417,1525.4099,0.0
1525.4199,-111.63057,1525.4199,0.0
1525.4299,-111.55142,1525.4299,0.0
1525.44,-111.56764,1525.44,0.0
1525.45,-111.564316,1525.45,0.0
1525.46,-111.565,1525.46,0.0
1525.47,-111.56485,1525.47,0.0
1525.48,-111.56488,1525.48,0.0
1525.49,-111.20834,1525.49,0.0
1525.5,-111.63791,1525.5,0.0
1525.51,-112.263,1525.51,0.0
1525.52,-111.42189,1525.52,0.0
1525.5299,-111.237625,1525.5299,0.0
1525.5399,-111.275375,1525.5399,0.0
1525.5499,-110.55455,1525.5499,0.0
1525.5599,-111.41528,1525.5599,0.0
1525.57,-111.23898,1525.57,0.0
1525.58,-111.63164,1525.58,0.0
1525.59,-111.55121,1525.59,0.0
1525.6,-112.28076,1525.6,0.0
1525.61,-111.41826,1525.61,0.0
1525.62,-112.30798,1525.62,0.0
1525.63,-112.12575,1525.63,0.0
1525.64,-111.45,1525.64,0.0
1525.65,-111.58841,1525.65,0.0
1525.6599,-111.20352,1525.6599,0.0
1525.6699,-111.6389,1525.6699,0.0
1525.6799,-112.26279,1525.6799,0.0
1525.69,-111.421936,1525.69,0.0
1525.7,-111.59416,1525.7,0.0
1525.71,-110.48926,1525.71,0.0
1525.72,-111.42865,1525.72,0.0
1525.73,-111.23625,1525.73,0.0
1525.74,-111.27565,1525.74,0.0
1525.75,-111.624115,1525.75,0.0
1525.76,-111.55275,1525.76,0.0
1525.77,-112.28044,1525.77,0.0
1525.7799,-111.41832,1525.7799,0.0
1525.7899,-112.30797,1525.7899,0.0
1525.7999,-112.12576,1525.7999,0.0
1525.8099,-111.45,1525.8099,0.0
1525.82,-111.58841,1525.82,0.0
1525.83,-111.56006,1525.83,0.0
1525.84,-111.56587,1525.84,0.0
1525.85,-112.277756,1525.85,0.0
1525.86,-111.41887,1525.86,0.0
1525.87,-111.59479,1525.87,0.0
1525.88,-111.202225,1525.88,0.0
1525.89,-111.28262,1525.89,0.0
1525.9,-111.26616,1525.9,0.0
1525.9099,-111.26953,1525.9099,0.0
1525.9199,-111.26883,1525.9199,0.0
1525.9299,-111.26898,1525.9299,0.0
1525.94,-111.62549,1525.94,0.0
1525.95,-111.19592,1525.95,0.0
1525.96,-111.64046,1525.96,0.0
1525.97,-111.54941,1525.97,0.0
1525.98,-111.568054,1525.98,0.0
1525.99,-111.20769,1525.99,0.0
1526.0,-111.63805,1526.0,0.0
1526.01,-111.19336,1526.01,0.0
1526.02,-111.640976,1526.02,0.0
1526.0299,-97.64424,1526.0299,0.0
1526.0399,-70.205154,1526.0399,0.0
1526.0499,-48.37164,1526.0499,0.0
1526.0599,-28.955395,1526.0599,0.0
1526.07,-10.470209,1526.07,0.0
1526.08,4.3847065,1526.08,0.0
1526.09,16.463524,1526.09,0.0
1526.1,27.990837,1526.1,0.0
1526.11,36.270798,1526.11,0.0
1526.12,45.21588,1526.12,0.0
1526.13,52.344578,1526.13,0.0
1526.14,56.484993,1526.14,0.0
1526.15,59.55732,1526.15,0.0
1526.1599,64.52856,1526.1599,0.0
1526.1699,69.67092,1526.1699,0.0
1526.1799,73.658134,1526.1799,0.0
1526.19,76.76183,1526.19,0.0
1526.2,79.48644,1526.2,0.0
1526.21,82.848755,1526.21,0.0
1526.22,85.5204,1526.22,0.0
1526.23,87.77345,1526.23,0.0
1526.24,90.112236,1526.24,0.0
1526.25,91.87342,1526.25,0.0
1526.26,94.31295,1526.26,0.0
1526.27,95.49343,1526.27,0.0
1526.2799,97.49187,1526.2799,0.0
1526.2899,98.762695,1526.2899,0.0
1526.2999,100.18256,1526.2999,0.0
1526.3099,100.4518,1526.3099,0.0
1526.32,100.9567,1526.32,0.0
1526.33,101.97338,1526.33,0.0
1526.34,102.32521,1526.34,0.0
1526.35,102.813194,1526.35,0.0
1526.36,102.71325,1526.36,0.0
1526.37,103.29377,1526.37,0.0
1526.38,103.73492,1526.38,0.0
1526.39,104.20462,1526.39,0.0
1526.4,104.10842,1526.4,0.0
1526.4099,104.68816,1526.4099,0.0
1526.4199,104.56942,1526.4199,0.0
1526.4299,105.713844,1526.4299,0.0
1526.44,106.0395,1526.44,0.0
1526.45,105.97279,1526.45,0.0
1526.46,107.10657,1526.46,0.0
1526.47,107.4344,1526.47,0.0
1526.48,107.36726,1526.48,0.0
1526.49,107.38101,1526.49,0.0
1526.5,107.93823,1526.5,0.0
1526.51,107.26407,1526.51,0.0
1526.52,107.402145,1526.52,0.0
1526.5299,107.37387,1526.5299,0.0
1526.5399,107.379654,1526.5399,0.0
1526.5499,106.818405,1526.5499,0.0
1526.5599,107.49342,1526.5599,0.0
1526.57,107.35516,1526.57,0.0
1526.58,106.823425,1526.58,0.0
1526.59,107.4924,1526.59,0.0
1526.6,107.35538,1526.6,0.0
1526.61,107.38344,1526.61,0.0
1526.62,107.3777,1526.62,0.0
1526.63,107.93892,1526.63,0.0
1526.64,108.38402,1526.64,0.0
1526.65,108.852905,1526.65,0.0
1526.6599,109.316925,1526.6599,0.0
1526.6699,108.66182,1526.6699,0.0
1526.6799,108.796005,1526.6799,0.0
1526.69,108.768524,1526.69,0.0
1526.7,108.774155,1526.7,0.0
1526.71,108.21295,1526.71,0.0
1526.72,107.76784,1526.72,0.0
1526.73,108.41907,1526.73,0.0
1526.74,107.72562,1526.74,0.0
1526.75,107.86766,1526.75,0.0
1526.76,107.83856,1526.76,0.0
1526.77,107.84453,1526.77,0.0
1526.7799,107.84329,1526.7799,0.0
1526.7899,107.84355,1526.7899,0.0
1526.7999,107.843506,1526.7999,0.0
1526.8099,108.403564,1526.8099,0.0
1526.82,108.84889,1526.82,0.0
1526.83,109.31775,1526.83,0.0
1526.84,109.22171,1526.84,0.0
1526.85,109.24138,1526.85,0.0
1526.86,109.23735,1526.86,0.0
1526.87,108.67813,1526.87,0.0
1526.88,108.79266,1526.88,0.0
1526.89,108.20917,1526.89,0.0
1526.9,108.328674,1526.9,0.0
1526.9099,108.3042,1526.9099,0.0
1526.9199,108.309204,1526.9199,0.0
1526.9299,108.30818,1526.9299,0.0
1526.94,107.74834,1526.94,0.0
1526.95,108.423065,1526.95,0.0
1526.96,108.28487,1526.96,0.0
1526.97,107.75311,1526.97,0.0
1526.98,108.42209,1526.98,0.0
1526.99,108.285065,1526.99,0.0
1527.0,109.43323,1527.0,0.0
1527.01,109.19806,1527.01,0.0
1527.02,109.24623,1527.02,0.0
1527.0299,109.23636,1527.0299,0.0
1527.0399,109.23839,1527.0399,0.0
1527.0499,108.67792,1527.0499,0.0
1527.0599,108.79271,1527.0599,0.0
1527.07,108.20915,1527.07,0.0
1527.08,108.88872,1527.08,0.0
1527.09,108.74953,1527.09,0.0
1527.1,108.218,1527.1,0.0
1527.11,108.32686,1527.11,0.0
1527.12,108.304565,1527.12,0.0
1527.13,108.30913,1527.13,0.0
1527.14,107.74814,1527.14,0.0
1527.15,108.423096,1527.15,0.0
1527.1599,108.28485,1527.1599,0.0
1527.1699,108.873215,1527.1699,0.0
1527.1799,108.7527,1527.1799,0.0
1527.19,109.33745,1527.19,0.0
1527.2,109.21768,1527.2,0.0
1527.21,109.24222,1527.21,0.0
1527.22,109.23718,1527.22,0.0
1527.23,109.23822,1527.23,0.0
1527.24,108.67795,1527.24,0.0
1527.25,108.23265,1527.25,0.0
1527.26,108.32387,1527.26,0.0
1527.27,108.305176,1527.27,0.0
1527.2799,93.747665,1527.2799,0.0
1527.2899,65.9265,1527.2899,0.0
1527.2999,45.302387,1527.2999,0.0
1527.3099,27.124542,1527.3099,0.0
1527.32,10.125813,1527.32,0.0
1527.33,-4.92628,1527.33,0.0
1527.34,-17.531073,1527.34,0.0
1527.35,-27.784803,1527.35,0.0
1527.36,-37.45046,1527.36,0.0
1527.37,-45.8104,1527.37,0.0
1527.38,-53.011616,1527.38,0.0
1527.39,-59.73709,1527.39,0.0
1527.4,-64.06422,1527.4,0.0
1527.4099,-67.45641,1527.4099,0.0
1527.4199,-72.46627,1527.4199,0.0
1527.4299,-76.43171,1527.4299,0.0
1527.44,-80.61106,1527.44,0.0
1527.45,-82.607376,1527.45,0.0
1527.46,-85.05081,1527.46,0.0
1527.47,-88.11574,1527.47,0.0
1527.48,-89.983765,1527.48,0.0
1527.49,-92.09694,1527.49,0.0
1527.5,-94.51643,1527.5,0.0
1527.51,-96.516655,1527.51,0.0
1527.52,-97.88967,1527.52,0.0
1527.5299,-99.39115,1527.5299,0.0
1527.5399,-100.86631,1527.5399,0.0
1527.5499,-101.99033,1527.5499,0.0
1527.5599,-102.829735,1527.5599,0.0
1527.57,-104.08397,1527.57,0.0
1527.58,-104.18362,1527.58,0.0
1527.59,-105.23282,1527.59,0.0
1527.6,-105.73101,1527.6,0.0
1527.61,-105.985504,1527.61,0.0
1527.62,-106.64647,1527.62,0.0
1527.63,-107.22417,1527.63,0.0
1527.64,-107.46239,1527.64,0.0
1527.65,-107.41359,1527.65,0.0
1527.6599,-108.13667,1527.6599,0.0
1527.6699,-107.98857,1527.6699,0.0
1527.6799,-108.37544,1527.6799,0.0
1527.69,-109.00928,1527.69,0.0
1527.7,-109.23599,1527.7,0.0
1527.71,-109.90265,1527.71,0.0
1527.72,-110.47917,1527.72,0.0
1527.73,-109.648026,1527.73,0.0
1527.74,-110.53133,1527.74,0.0
1527.75,-110.70694,1527.75,0.0
1527.76,-110.31444,1527.76,0.0
1527.77,-110.39484,1527.77,0.0
1527.7799,-110.73491,1527.7799,0.0
1527.7899,-110.308716,1527.7899,0.0
1527.7999,-110.75255,1527.7999,0.0
1527.8099,-111.374725,1527.8099,0.0
1527.82,-110.534195,1527.82,0.0
1527.83,-110.70636,1527.83,0.0
