,"Actual",,"Model"
4.98,17.19192,4.98,0.0
4.99,17.286629,4.99,0.0
5.0,17.3182,5.0,0.0
5.0099998,17.226458,5.0099998,0.0
5.02,17.195877,5.02,0.0
5.0299997,17.287949,5.0299997,0.0
5.04,17.216375,5.04,0.0
5.0499997,17.192516,5.0499997,0.0
5.06,17.082298,5.06,0.0
5.0699997,17.147825,5.0699997,0.0
5.08,17.169666,5.08,0.0
5.0899997,17.176947,5.0899997,0.0
5.1,17.077108,5.1,0.0
5.1099997,17.043829,5.1099997,0.0
5.12,17.032736,5.12,0.0
5.13,17.131304,5.13,0.0
5.14,17.061895,5.14,0.0
5.15,17.03876,5.15,0.0
5.16,17.031046,5.16,0.0
5.17,17.028475,5.17,0.0
5.18,17.027618,5.18,0.0
5.19,17.027332,5.19,0.0
5.2,17.129503,5.2,0.0
5.21,17.061295,5.21,0.0
5.22,16.936293,5.22,0.0
5.23,16.996891,5.23,0.0
5.24,17.01709,5.24,0.0
5.25,17.023823,5.25,0.0
5.2599998,17.026068,5.2599998,0.0
5.27,17.026815,5.27,0.0
5.2799997,17.027065,5.2799997,0.0
5.29,17.02715,5.29,0.0
5.2999997,17.027176,5.2999997,0.0
5.31,17.027185,5.31,0.0
5.3199997,17.129454,5.3199997,0.0
5.33,17.163544,5.33,0.0
5.3399997,17.072641,5.3399997,0.0
5.35,17.144606,5.35,0.0
5.3599997,17.270859,5.3599997,0.0
5.37,17.210678,5.37,0.0
5.38,17.190619,5.38,0.0
5.39,17.183931,5.39,0.0
5.4,17.181702,5.4,0.0
5.41,17.078693,5.41,0.0
5.42,17.146624,5.42,0.0
5.43,17.067001,5.43,0.0
5.44,17.04046,5.44,0.0
5.45,17.133879,5.45,0.0
5.46,17.062754,5.46,0.0
5.47,19.800209,5.47,0.0
5.48,26.030497,5.48,0.0
5.49,32.7092,5.49,0.0
5.5,39.02605,5.5,0.0
5.5099998,44.813225,5.5099998,0.0
5.52,50.11704,5.52,0.0
5.5299997,54.74841,5.5299997,0.0
5.54,58.84883,5.54,0.0
5.5499997,62.363216,5.5499997,0.0
5.56,65.68225,5.56,0.0
5.5699997,68.62937,5.5699997,0.0
5.58,71.043465,5.58,0.0
5.5899997,73.27988,5.5899997,0.0
5.6,75.252525,5.6,0.0
5.6099997,77.035,5.6099997,0.0
5.62,78.65181,5.62,0.0
5.6299996,80.41793,5.6299996,0.0
5.64,81.722496,5.64,0.0
5.65,82.97548,5.65,0.0
5.66,84.00673,5.66,0.0
5.67,85.06634,5.67,0.0
5.68,85.8286,5.68,0.0
5.69,86.491745,5.69,0.0
5.7,87.22413,5.7,0.0
5.71,87.979576,5.71,0.0
5.72,88.64046,5.72,0.0
5.73,88.96301,5.73,0.0
5.74,89.4796,5.74,0.0
5.75,89.85632,5.75,0.0
5.7599998,90.28869,5.7599998,0.0
5.77,90.637344,5.77,0.0
5.7799997,90.95809,5.7799997,0.0
5.79,91.26954,5.79,0.0
5.7999997,91.37336,5.7999997,0.0
5.81,91.612495,5.81,0.0
5.8199997,91.79447,5.8199997,0.0
5.83,91.9574,5.83,0.0
5.8399997,92.113976,5.8399997,0.0
5.85,92.26843,5.85,0.0
5.8599997,92.42218,5.8599997,0.0
5.87,92.47343,5.87,0.0
5.8799996,92.59277,5.8799996,0.0
5.89,92.734825,5.89,0.0
5.9,92.67991,5.9,0.0
5.91,92.866135,5.91,0.0
5.92,93.03048,5.92,0.0
5.93,93.08526,5.93,0.0
5.94,93.103516,5.94,0.0
5.95,93.109604,5.95,0.0
5.96,93.2139,5.96,0.0
5.97,93.35093,5.97,0.0
5.98,93.39661,5.98,0.0
5.99,93.41183,5.99,0.0
6.0,93.4169,6.0,0.0
6.0099998,93.418594,6.0099998,0.0
6.02,93.41916,6.02,0.0
6.0299997,93.521614,6.0299997,0.0
6.04,93.55576,6.04,0.0
6.0499997,93.66941,6.0499997,0.0
6.06,93.605034,6.06,0.0
6.0699997,93.48131,6.0699997,0.0
6.08,93.44006,6.08,0.0
6.0899997,93.52858,6.0899997,0.0
6.1,93.45582,6.1,0.0
6.1099997,93.6361,6.1099997,0.0
6.12,93.69619,6.12,0.0
6.1299996,93.61396,6.1299996,0.0
6.14,93.58655,6.14,0.0
6.15,93.57741,6.15,0.0
6.16,93.57436,6.16,0.0
6.17,93.57335,6.17,0.0
6.18,93.77754,6.18,0.0
6.19,93.74334,6.19,0.0
6.2,93.62968,6.2,0.0
6.21,93.59179,6.21,0.0
6.22,93.579155,6.22,0.0
6.23,93.67721,6.23,0.0
6.24,93.70989,6.24,0.0
6.25,93.82305,6.25,0.0
6.2599998,93.75851,6.2599998,0.0
6.27,93.63473,6.27,0.0
6.2799997,93.59347,6.2799997,0.0
6.29,93.681984,6.29,0.0
6.2999997,93.60922,6.2999997,0.0
6.31,93.68723,6.31,0.0
6.3199997,93.713234,6.3199997,0.0
6.33,93.7219,6.33,0.0
6.3399997,93.62253,6.3399997,0.0
6.35,93.691666,6.35,0.0
6.3599997,93.61245,6.3599997,0.0
6.37,93.68831,6.37,0.0
6.3799996,94.42945,6.3799996,0.0
6.39,95.90369,6.39,0.0
6.3999996,97.41775,6.3999996,0.0
6.41,98.84283,6.41,0.0
6.42,100.13597,6.42,0.0
6.43,101.28288,6.43,0.0
6.44,102.58558,6.44,0.0
6.45,103.83794,6.45,0.0
6.46,104.664444,6.46,0.0
6.47,105.45128,6.47,0.0
6.48,106.224884,6.48,0.0
6.49,106.78954,6.49,0.0
6.5,107.38683,6.5,0.0
6.5099998,107.99499,6.5099998,0.0
6.52,108.40224,6.52,0.0
6.5299997,108.74251,6.5299997,0.0
6.54,109.265,6.54,0.0
6.5499997,109.74596,6.5499997,0.0
6.56,110.1108,6.56,0.0
6.5699997,110.334694,6.5699997,0.0
6.58,110.51159,6.58,0.0
6.5899997,110.67281,6.5899997,0.0
6.6,110.93108,6.6,0.0
6.6099997,111.323975,6.6099997,0.0
6.62,111.65947,6.62,0.0
6.6299996,111.66904,6.6299996,0.0
6.64,111.672226,6.64,0.0
6.6499996,111.77555,6.6499996,0.0
6.66,111.81,6.66,0.0
6.67,112.12828,6.67,0.0
6.68,112.234375,6.68,0.0
6.69,112.167465,6.69,0.0
6.7,112.145164,6.7,0.0
6.71,112.137726,6.71,0.0
6.72,108.04463,6.72,0.0
6.73,98.396774,6.73,0.0
6.74,87.81771,6.74,0.0
6.75,77.746376,6.75,0.0
6.7599998,68.86693,6.7599998,0.0
6.77,60.896103,6.77,0.0
6.7799997,53.84175,6.7799997,0.0
6.79,47.911015,6.79,0.0
6.7999997,42.661606,6.7999997,0.0
6.81,37.843845,6.81,0.0
6.8199997,33.783554,6.8199997,0.0
6.83,29.975754,6.83,0.0
6.8399997,26.661177,6.8399997,0.0
6.85,23.613276,6.85,0.0
6.8599997,20.961063,6.8599997,0.0
6.87,18.645277,6.87,0.0
6.8799996,16.646164,6.8799996,0.0
6.89,14.650341,6.89,0.0
6.8999996,12.860148,6.8999996,0.0
6.91,11.240764,6.91,0.0
6.92,9.882845,6.92,0.0
6.93,8.6120825,6.93,0.0
6.94,7.574902,6.94,0.0
6.95,6.513318,6.95,0.0
6.96,5.64813,6.96,0.0
6.97,4.8484063,6.97,0.0
6.98,4.070505,6.98,0.0
6.99,3.5044086,6.99,0.0
7.0,2.9066482,7.0,0.0
7.0099998,2.298333,7.0099998,0.0
7.02,1.8910304,7.02,0.0
7.0299997,1.4484667,7.0299997,0.0
7.04,1.0964147,7.04,0.0
7.0499997,0.6722678,7.0499997,0.0
7.06,0.42862007,7.06,0.0
7.0699997,0.24513876,7.0699997,0.0
7.08,0.081712924,7.08,0.0
7.0899997,0.027237643,7.0899997,0.0
7.1,0.009079214,7.1,0.0
7.1099997,0.003026405,7.1099997,0.0
7.12,0.0010088016,7.12,0.0
7.1299996,3.3626723E-4,7.1299996,0.0
7.14,1.1208908E-4,7.14,0.0
7.1499996,3.736303E-5,7.1499996,0.0
7.16,1.2454343E-5,7.16,0.0
7.17,4.1514477E-6,7.17,0.0
7.18,1.383816E-6,7.18,0.0
7.19,4.61272E-7,7.19,0.0
7.2,1.5375734E-7,7.2,0.0
7.21,5.125245E-8,7.21,0.0
7.22,1.7084151E-8,7.22,0.0
7.23,5.694717E-9,7.23,0.0
7.24,1.8982391E-9,7.24,0.0
7.25,6.327464E-10,7.25,0.0
7.2599998,2.1091548E-10,7.2599998,0.0
7.27,7.0305164E-11,7.27,0.0
7.2799997,2.3435056E-11,7.2799997,0.0
7.29,7.811685E-12,7.29,0.0
7.2999997,2.6038952E-12,7.2999997,0.0
7.31,8.679651E-13,7.31,0.0
7.3199997,2.893217E-13,7.3199997,0.0
7.33,9.644057E-14,7.33,0.0
7.3399997,3.214686E-14,7.3399997,0.0
7.35,1.071562E-14,7.35,0.0
7.3599997,3.5718736E-15,7.3599997,0.0
7.37,1.1906246E-15,7.37,0.0
7.3799996,3.9687485E-16,7.3799996,0.0
7.39,1.3229162E-16,7.39,0.0
7.3999996,4.4097207E-17,7.3999996,0.0
7.41,1.4699069E-17,7.41,0.0
7.4199996,4.89969E-18,7.4199996,0.0
7.43,1.63323E-18,7.43,0.0
7.44,5.4441E-19,7.44,0.0
7.45,1.8147001E-19,7.45,0.0
7.46,6.0490006E-20,7.46,0.0
7.47,2.0163335E-20,7.47,0.0
7.48,6.721112E-21,7.48,0.0
7.49,2.2403706E-21,7.49,0.0
7.5,7.467902E-22,7.5,0.0
7.5099998,2.4893007E-22,7.5099998,0.0
7.52,8.2976694E-23,7.52,0.0
7.5299997,2.76589E-23,7.5299997,0.0
7.54,9.2196335E-24,7.54,0.0
7.5499997,3.0732112E-24,7.5499997,0.0
7.56,1.0244037E-24,7.56,0.0
7.5699997,3.414679E-25,7.5699997,0.0
7.58,1.1382264E-25,7.58,0.0
7.5899997,3.794088E-26,7.5899997,0.0
7.6,1.2646961E-26,7.6,0.0
7.6099997,4.2156538E-27,7.6099997,0.0
7.62,1.405218E-27,7.62,0.0
7.6299996,4.68406E-28,7.6299996,0.0
7.64,1.5613533E-28,7.64,0.0
7.6499996,5.2045115E-29,7.6499996,0.0
7.66,1.7348372E-29,7.66,0.0
7.6699996,5.782791E-30,7.6699996,0.0
7.68,1.927597E-30,7.68,0.0
7.69,6.4253236E-31,7.69,0.0
7.7,2.1417747E-31,7.7,0.0
7.71,7.139249E-32,7.71,0.0
7.72,2.3797498E-32,7.72,0.0
7.73,7.9324996E-33,7.73,0.0
7.74,2.6441665E-33,7.74,0.0
7.75,8.813889E-34,7.75,0.0
7.7599998,2.937963E-34,7.7599998,0.0
7.77,9.793211E-35,7.77,0.0
7.7799997,3.2644038E-35,7.7799997,0.0
7.79,1.0881346E-35,7.79,0.0
7.7999997,3.6271154E-36,7.7999997,0.0
7.81,1.2090385E-36,7.81,0.0
7.8199997,4.0301286E-37,7.8199997,0.0
7.83,1.3433762E-37,7.83,0.0
7.8399997,4.4779207E-38,7.8399997,0.0
7.85,0.0,7.85,0.0
7.8599997,0.0,7.8599997,0.0
7.87,0.0,7.87,0.0
7.8799996,0.0,7.8799996,0.0
7.89,0.0,7.89,0.0
7.8999996,0.0,7.8999996,0.0
7.91,0.0,7.91,0.0
7.9199996,0.0,7.9199996,0.0
7.93,0.0,7.93,0.0
7.94,0.0,7.94,0.0
7.95,0.0,7.95,0.0
7.96,0.0,7.96,0.0
7.97,4.601943,7.97,0.0
7.98,14.317156,7.98,0.0
7.99,24.202812,7.99,0.0
8.0,33.327156,8.0,0.0
8.01,41.58414,8.01,0.0
8.0199995,49.142944,8.0199995,0.0
8.03,55.855423,8.03,0.0
8.04,61.876743,8.04,0.0
8.05,67.36087,8.05,0.0
8.059999,72.15461,8.059999,0.0
8.07,76.206894,8.07,0.0
8.08,79.60296,8.08,0.0
8.09,82.57576,8.09,0.0
8.099999,84.998405,8.099999,0.0
8.11,87.339935,8.11,0.0
8.12,89.34763,8.12,0.0
8.13,91.141785,8.13,0.0
8.139999,92.96702,8.139999,0.0
8.15,94.49582,8.15,0.0
8.16,95.92581,8.16,0.0
8.17,97.2206,8.17,0.0
8.179999,98.36805,8.179999,0.0
8.19,99.36413,8.19,0.0
8.2,100.514275,8.2,0.0
8.21,101.51125,8.21,0.0
8.22,102.354904,8.22,0.0
8.23,103.147446,8.23,0.0
8.24,103.820694,8.24,0.0
8.25,104.556435,8.25,0.0
8.26,105.313,8.26,0.0
8.2699995,105.97426,8.2699995,0.0
8.28,106.50147,8.28,0.0
8.29,106.98401,8.29,0.0
8.3,107.34939,8.3,0.0
8.309999,107.77798,8.309999,0.0
8.32,108.3299,8.32,0.0
8.33,108.7184,8.33,0.0
8.34,108.950165,8.34,0.0
8.349999,109.23195,8.349999,0.0
8.36,109.53041,8.36,0.0
8.37,109.83443,8.37,0.0
8.38,110.1403,8.38,0.0
8.389999,110.446785,8.389999,0.0
8.4,110.54895,8.4,0.0
8.41,110.68527,8.41,0.0
8.42,110.83298,8.42,0.0
8.429999,111.08674,8.429999,0.0
8.44,111.2736,8.44,0.0
8.45,111.335884,8.45,0.0
8.46,111.35664,8.46,0.0
8.47,111.46583,8.47,0.0
8.48,111.60449,8.48,0.0
8.49,111.85524,8.49,0.0
8.5,111.93882,8.5,0.0
8.51,112.06895,8.51,0.0
8.5199995,112.11232,8.5199995,0.0
8.53,112.12678,8.53,0.0
8.54,112.1316,8.54,0.0
8.55,112.337746,8.55,0.0
8.559999,112.406456,8.559999,0.0
8.57,112.327095,8.57,0.0
8.58,112.40291,8.58,0.0
8.59,112.42818,8.59,0.0
8.599999,112.4366,8.599999,0.0
8.61,112.43941,8.61,0.0
8.62,112.33808,8.62,0.0
8.63,112.40657,8.63,0.0
8.639999,112.53166,8.639999,0.0
8.65,112.573364,8.65,0.0
8.66,112.587265,8.66,0.0
8.67,112.48963,8.67,0.0
8.679999,112.457085,8.679999,0.0
8.69,112.5485,8.69,0.0
8.7,112.57897,8.7,0.0
8.71,112.589134,8.71,0.0
8.72,112.59252,8.72,0.0
8.73,112.59365,8.73,0.0
8.74,112.594025,8.74,0.0
8.75,112.59415,8.75,0.0
8.76,112.59419,8.76,0.0
8.7699995,112.69647,8.7699995,0.0
8.78,112.73056,8.78,0.0
8.79,112.63966,8.79,0.0
8.8,112.60936,8.8,0.0
8.809999,112.59926,8.809999,0.0
8.82,112.595894,8.82,0.0
8.83,112.69704,8.83,0.0
8.84,112.62849,8.84,0.0
8.849999,112.60564,8.849999,0.0
8.86,112.70029,8.86,0.0
8.87,112.62957,8.87,0.0
8.88,112.70826,8.88,0.0
8.889999,112.632225,8.889999,0.0
8.9,112.504616,8.9,0.0
8.91,112.56435,8.91,0.0
8.92,112.68652,8.92,0.0
8.929999,112.624985,8.929999,0.0
8.94,112.70673,8.94,0.0
8.95,112.63172,8.95,0.0
8.96,112.60671,8.96,0.0
8.97,112.59838,8.97,0.0
8.98,112.595604,8.98,0.0
8.99,112.69694,8.99,0.0
9.0,112.628456,9.0,0.0
9.01,112.60563,9.01,0.0
9.0199995,112.598015,9.0199995,0.0
9.03,112.69775,9.03,0.0
9.04,112.73099,9.04,0.0
9.05,112.742065,9.05,0.0
9.059999,112.64349,9.059999,0.0
9.07,112.61064,9.07,0.0
9.08,112.599686,9.08,0.0
9.09,112.59604,9.09,0.0
9.099999,112.69708,9.099999,0.0
9.11,112.73077,9.11,0.0
9.12,112.63973,9.12,0.0
9.13,112.60938,9.13,0.0
9.139999,112.599266,9.139999,0.0
9.15,112.595894,9.15,0.0
9.16,112.69704,9.16,0.0
9.17,112.73075,9.17,0.0
9.179999,112.53746,9.179999,0.0
9.19,112.67756,9.19,0.0
9.2,112.72426,9.2,0.0
9.21,112.73982,9.21,0.0
9.22,108.654396,9.22,0.0
9.23,99.11135,9.23,0.0
9.24,88.464966,9.24,0.0
9.25,78.371185,9.25,0.0
9.26,69.381996,9.26,0.0
9.2699995,61.579124,9.2699995,0.0
9.28,54.478485,9.28,0.0
9.29,48.53232,9.29,0.0
9.3,43.175507,9.3,0.0
9.309999,38.424206,9.309999,0.0
9.32,34.181538,9.32,0.0
9.33,30.210678,9.33,0.0
9.34,26.841751,9.34,0.0
9.349999,23.673468,9.349999,0.0
9.36,20.981127,9.36,0.0
9.37,18.447433,9.37,0.0
9.38,16.171154,9.38,0.0
9.389999,14.287475,9.389999,0.0
9.4,12.534662,9.4,0.0
9.41,11.132268,9.41,0.0
9.42,10.05121,9.42,0.0
9.429999,8.872735,9.429999,0.0
9.44,7.8663177,9.44,0.0
9.45,6.814987,9.45,0.0
9.46,5.8509517,9.46,0.0
9.469999,5.1205444,9.469999,0.0
9.48,4.263483,9.48,0.0
9.49,3.671,9.49,0.0
9.5,2.9621785,9.5,0.0
9.51,2.4191084,9.51,0.0
9.5199995,1.931289,9.5199995,0.0
9.53,1.4618862,9.53,0.0
9.54,0.99862236,9.54,0.0
9.55,0.74193573,9.55,0.0
9.559999,0.3495773,9.559999,0.0
9.57,0.11652577,9.57,0.0
9.58,0.038841926,9.58,0.0
9.59,0.012947309,9.59,0.0
9.599999,0.0043157698,9.599999,0.0
9.61,0.00143859,9.61,0.0
9.62,4.7953002E-4,9.62,0.0
9.63,1.5984334E-4,9.63,0.0
9.639999,5.3281117E-5,9.639999,0.0
9.65,1.7760372E-5,9.65,0.0
9.66,5.9201243E-6,9.66,0.0
9.67,1.9733748E-6,9.67,0.0
9.679999,6.577916E-7,9.679999,0.0
9.69,2.1926387E-7,9.69,0.0
9.7,7.308796E-8,9.7,0.0
9.71,2.4362654E-8,9.71,0.0
9.719999,8.120885E-9,9.719999,0.0
9.73,2.7069618E-9,9.73,0.0
9.74,9.023206E-10,9.74,0.0
9.75,3.0077354E-10,9.75,0.0
9.76,1.0025785E-10,9.76,0.0
9.7699995,3.3419285E-11,9.7699995,0.0
9.78,1.1139762E-11,9.78,0.0
9.79,3.713254E-12,9.79,0.0
9.8,1.2377514E-12,9.8,0.0
9.809999,4.125838E-13,9.809999,0.0
9.82,1.3752794E-13,9.82,0.0
9.83,4.584265E-14,9.83,0.0
9.84,1.5280884E-14,9.84,0.0
9.849999,5.0936284E-15,9.849999,0.0
9.86,1.6978762E-15,9.86,0.0
9.87,5.659587E-16,9.87,0.0
9.88,1.8865291E-16,9.88,0.0
9.889999,6.288431E-17,9.889999,0.0
9.9,2.0961437E-17,9.9,0.0
9.91,6.987146E-18,9.91,0.0
9.92,2.3290486E-18,9.92,0.0
9.929999,7.7634954E-19,9.929999,0.0
9.94,2.587832E-19,9.94,0.0
9.95,8.626107E-20,9.95,0.0
9.96,2.875369E-20,9.96,0.0
9.969999,9.5845636E-21,9.969999,0.0
9.98,3.1948547E-21,9.98,0.0
9.99,1.0649516E-21,9.99,0.0
10.0,3.5498387E-22,10.0,0.0
10.01,1.1832796E-22,10.01,0.0
10.0199995,3.9442654E-23,10.0199995,0.0
10.03,1.3147552E-23,10.03,0.0
10.04,4.3825175E-24,10.04,0.0
10.05,1.4608392E-24,10.05,0.0
10.059999,4.8694643E-25,10.059999,0.0
10.07,1.6231548E-25,10.07,0.0
10.08,5.410516E-26,10.08,0.0
10.09,1.8035054E-26,10.09,0.0
10.099999,6.0116848E-27,10.099999,0.0
10.11,2.003895E-27,10.11,0.0
10.12,6.6796503E-28,10.12,0.0
10.13,2.2265503E-28,10.13,0.0
10.139999,7.4218347E-29,10.139999,0.0
10.15,2.4739449E-29,10.15,0.0
10.16,8.246483E-30,10.16,0.0
10.17,2.7488277E-30,10.17,0.0
10.179999,9.162759E-31,10.179999,0.0
10.19,3.054253E-31,10.19,0.0
10.2,1.0180844E-31,10.2,0.0
10.21,3.3936146E-32,10.21,0.0
10.219999,1.1312049E-32,10.219999,0.0
10.23,3.7706832E-33,10.23,0.0
10.24,1.2568944E-33,10.24,0.0
10.25,4.1896483E-34,10.25,0.0
10.26,1.3965495E-34,10.26,0.0
10.2699995,4.655165E-35,10.2699995,0.0
10.28,1.5517217E-35,10.28,0.0
10.29,5.1724058E-36,10.29,0.0
10.3,1.7241354E-36,10.3,0.0
10.309999,5.7471183E-37,10.309999,0.0
10.32,1.9157062E-37,10.32,0.0
10.33,6.3856874E-38,10.33,0.0
10.34,2.1285626E-38,10.34,0.0
10.349999,0.0,10.349999,0.0
10.36,0.0,10.36,0.0
10.37,0.0,10.37,0.0
10.38,0.0,10.38,0.0
10.389999,0.0,10.389999,0.0
10.4,0.0,10.4,0.0
10.41,0.0,10.41,0.0
10.42,0.0,10.42,0.0
10.429999,0.0,10.429999,0.0
10.44,0.0,10.44,0.0
10.45,0.0,10.45,0.0
10.46,0.0,10.46,0.0
10.469999,4.397412,10.469999,0.0
10.48,13.839917,10.48,0.0
10.49,23.532404,10.49,0.0
10.5,32.59236,10.5,0.0
10.51,41.134678,10.51,0.0
10.5199995,48.686325,10.5199995,0.0
10.53,55.498688,10.53,0.0
10.54,61.5533,10.54,0.0
10.55,66.94626,10.55,0.0
10.559999,71.50507,10.559999,0.0
10.57,75.27452,10.57,0.0
10.58,78.67857,10.58,0.0
10.59,81.858574,10.59,0.0
10.599999,84.65708,10.599999,0.0
10.61,87.02164,10.61,0.0
10.62,89.24153,10.62,0.0
10.63,91.413216,10.63,0.0
10.639999,93.26203,10.639999,0.0
10.65,94.79869,10.65,0.0
10.66,96.23129,10.66,0.0
10.67,97.526955,10.67,0.0
10.679999,98.77696,10.679999,0.0
10.69,99.90949,10.69,0.0
10.7,100.9006,10.7,0.0
10.71,101.84456,10.71,0.0
10.719999,102.67054,10.719999,0.0
10.73,103.4572,10.73,0.0
10.74,104.23073,10.74,0.0
10.75,104.9999,10.75,0.0
10.76,105.563095,10.76,0.0
10.7699995,106.05762,10.7699995,0.0
10.78,106.52926,10.78,0.0
10.79,106.99327,10.79,0.0
10.8,107.35248,10.8,0.0
10.809999,107.88127,10.809999,0.0
10.82,108.26207,10.82,0.0
10.83,108.491264,10.83,0.0
10.84,108.77219,10.84,0.0
10.849999,109.07036,10.849999,0.0
10.86,109.37428,10.86,0.0
10.87,109.78239,10.87,0.0
10.88,109.91842,10.88,0.0
10.889999,110.066025,10.889999,0.0
10.9,110.31976,10.9,0.0
10.91,110.50661,10.91,0.0
10.92,110.77342,10.92,0.0
10.929999,110.86236,10.929999,0.0
10.94,110.892006,10.94,0.0
10.95,111.00415,10.95,0.0
10.96,111.1438,10.96,0.0
10.969999,111.39488,10.969999,0.0
10.98,111.58084,10.98,0.0
10.99,111.64283,10.99,0.0
11.0,111.66349,11.0,0.0
11.01,111.772644,11.01,0.0
11.0199995,111.91129,11.0199995,0.0
11.03,111.85524,11.03,0.0
11.04,112.041084,11.04,0.0
11.05,112.103035,11.05,0.0
11.059999,112.02142,11.059999,0.0
11.07,112.09648,11.07,0.0
11.08,112.1215,11.08,0.0
11.09,112.23211,11.09,0.0
11.099999,112.26898,11.099999,0.0
11.11,112.38354,11.11,0.0
11.12,112.31946,11.12,0.0
11.13,112.298096,11.13,0.0
11.139999,112.39324,11.139999,0.0
11.15,112.52722,11.15,0.0
11.16,112.46962,11.16,0.0
11.17,112.55268,11.17,0.0
11.179999,112.58037,11.179999,0.0
11.19,112.487335,11.19,0.0
11.2,112.558586,11.2,0.0
11.21,112.6846,11.21,0.0
11.219999,112.624344,11.219999,0.0
11.23,112.604256,11.23,0.0
11.24,112.69982,11.24,0.0
11.25,112.73168,11.25,0.0
11.259999,112.7423,11.259999,0.0
11.2699995,112.64358,11.2699995,0.0
11.28,112.610664,11.28,0.0
11.29,112.59969,11.29,0.0
11.3,112.6983,11.3,0.0
11.309999,112.73117,11.309999,0.0
11.32,112.74213,11.32,0.0
11.33,112.64352,11.33,0.0
11.34,112.71291,11.34,0.0
11.349999,112.736046,11.349999,0.0
11.36,112.74375,11.36,0.0
11.37,112.84859,11.37,0.0
11.38,112.781265,11.38,0.0
11.389999,112.75883,11.389999,0.0
11.4,112.75135,11.4,0.0
11.41,112.748856,11.41,0.0
11.42,112.748024,11.42,0.0
11.429999,112.85001,11.429999,0.0
11.44,112.781746,11.44,0.0
11.45,112.65672,11.45,0.0
11.46,112.717316,11.46,0.0
11.469999,112.73751,11.469999,0.0
11.48,112.74424,11.48,0.0
11.49,112.74648,11.49,0.0
11.5,112.74723,11.5,0.0
11.509999,112.74748,11.509999,0.0
11.5199995,112.74757,11.5199995,0.0
11.53,112.7476,11.53,0.0
11.54,112.84987,11.54,0.0
11.55,112.78169,11.55,0.0
11.559999,112.75897,11.559999,0.0
11.57,112.751396,11.57,0.0
11.58,112.74887,11.58,0.0
11.59,112.95255,11.59,0.0
11.599999,112.91819,11.599999,0.0
11.61,112.80447,11.61,0.0
11.62,112.76656,11.62,0.0
11.63,112.75393,11.63,0.0
11.639999,112.64745,11.639999,0.0
11.65,112.81649,11.65,0.0
11.66,112.77057,11.66,0.0
11.67,112.653,11.67,0.0
11.679999,112.61381,11.679999,0.0
11.69,112.70301,11.69,0.0
11.7,112.83501,11.7,0.0
11.71,112.77674,11.71,0.0
11.719999,108.462166,11.719999,0.0
11.73,98.638214,11.73,0.0
11.74,88.20499,11.74,0.0
11.75,78.18226,11.75,0.0
11.759999,69.31902,11.759999,0.0
11.7699995,61.455868,11.7699995,0.0
11.78,54.53967,11.78,0.0
11.79,48.450447,11.79,0.0
11.8,42.943684,11.8,0.0
11.809999,38.1424,11.809999,0.0
11.82,33.576275,11.82,0.0
11.83,29.497599,11.83,0.0
11.84,25.990465,11.84,0.0
11.849999,23.082909,11.849999,0.0
11.86,20.375212,11.86,0.0
11.87,17.938665,11.87,0.0
11.88,15.694768,11.88,0.0
11.889999,13.821883,11.889999,0.0
11.9,12.174934,11.9,0.0
11.91,10.807828,11.91,0.0
